,link,title,name,price,category,sex,Embedding,Features
288,https://www.myntra.com/sunglasses/aislin/aislin-women-brown-uv-protected-oversized-sunglasses/15033610/buy,AISLIN,Women Brown UV Protected Oversized Sunglasses,725,eyewear,Women,[0.00227664 0.02308575 0.00143199 ... 0.0050699  0.0162626  0.0181881 ],"[-1.9111904e+01  1.3140220e+01  3.5782754e-03  1.7982893e+00
 -3.7378073e+00  8.4812832e+00  4.6796947e+00 -6.9460416e+00
 -3.8699872e+00 -5.5113025e+00 -6.3073912e+00 -6.2253351e+00
  1.7151048e+00  3.7702537e+00 -4.8790770e+00 -1.6920090e+00
  1.7881993e+00 -4.6454291e+00 -2.3024952e+00 -6.0664243e-01
  2.1942778e+00  4.6305418e+00  2.7656810e+00  2.2239053e+00
  2.0916958e+00 -2.9714701e+00  3.4827721e+00  4.7365174e+00
 -1.1696339e-02  1.0772116e+00  3.0859463e+00  4.0339488e-01
 -2.5715709e-02  5.3107750e-01  1.6494209e+00 -5.5562866e-01
  4.1871417e-02  3.2898974e-01 -3.0894289e+00  3.7142975e+00
 -3.9403691e+00 -3.0830686e+00 -5.6754332e+00 -3.1139565e+00
  3.2692723e+00 -1.1550074e+00  6.9879234e-01  2.5418174e+00
  1.7110194e+00 -8.3084935e-01  6.2292272e-01  3.2956779e+00
 -3.2107546e+00  9.9317801e-01  4.9692690e-01 -6.5940791e-01
 -7.3894489e-01 -1.1149865e+00  4.6469453e-01 -1.1238732e+00
  6.6908938e-01  2.2528393e+00 -6.1047351e-01 -9.3656468e-01
  2.7090912e+00 -4.1575792e-01  1.2489505e+00  3.4067768e-01
  2.7905731e+00 -7.3801047e-01 -4.0292740e-01  4.8860922e-01
  1.4148130e+00 -1.8900165e-01  3.3358675e-01  1.2208940e+00
  4.3878150e-01  1.2753218e+00 -4.3164545e-01  1.5943277e-01
 -3.2566282e-01 -2.5619441e-01  2.3751864e+00 -1.3659337e+00
  7.6489961e-01  9.4226378e-01 -6.8713087e-01 -1.2994848e+00
 -1.4597948e+00  3.3680880e-01  1.5733371e+00 -9.4536507e-01
  1.1277893e+00  4.2796373e-01  1.6489086e+00 -6.9302845e-01
  1.9669616e+00  1.0049409e+00  4.3275297e-01  1.3954997e-01]"
289,https://www.myntra.com/sunglasses/royal-son/royal-son-unisex-black-lens--black-round-sunglasses-with-uv-protected-lens-rs003rd-r1/18672074/buy,ROYAL SON,Unisex Black Lens &amp; Black Round Sunglasses with UV Protected Lens RS003RD-R1,699,eyewear,Unisex,[0.02915945 0.0003652  0.02384359 ... 0.02449452 0.03571794 0.01110891],"[-24.66249     22.144485    -1.4059645   -1.2622548    1.6362721
  -2.57235     -1.3391266    5.665432     1.8240027    0.5650979
  -0.86466146   4.003517     2.9317892   -2.8243835    3.54635
   0.45012006   0.19317251   1.4853866    0.9236503    0.38146743
  -0.86382186   0.56202114  -1.6195252    0.23803663   1.8375893
  -0.44497332  -1.330857     0.60165894  -1.0405325   -0.60101956
   0.42171472  -3.1826105    0.19373447   0.63207644   1.2850372
  -0.09151924  -1.5472714   -1.1985321    0.62369055  -0.9268053
   0.6926788   -0.08146864   1.7757149    1.4832656   -1.8194286
   0.99115855  -1.8431947    0.12585598   0.7594656    0.4789033
  -1.8930318    0.43394795   0.46619654  -0.7059015   -0.33847165
  -1.119415    -1.4059331    0.20246904  -0.27254945  -1.2054042
   1.7240344    2.6625254    0.4125933    2.3348358   -0.19745733
   0.8952414    1.1977338    0.50300056  -1.6576583   -0.8119402
  -0.5812528   -0.6843712    0.12654579   0.8701266    0.42134482
  -0.04980002  -0.86343956   0.45045593  -0.30689812  -1.2833376
  -0.7479628   -2.206608    -0.18284595  -0.4311288    0.80293113
  -0.45647877  -0.19175753   0.12921911  -0.24277821   0.9145185
   0.12149358  -1.4411087   -0.73693275  -0.77857894  -1.1145649
   0.30483344  -0.9921253    1.0306458   -0.8351536    0.7526652 ]"
290,https://www.myntra.com/sunglasses/ted-smith/ted-smith-brown-lens--rectangle-sunglasses-with-uv-protected-lens/17286120/buy,Ted Smith,Brown Lens &amp; Rectangle Sunglasses with UV Protected Lens,896,eyewear,N.A.,[0.01537801 0.         0.00453462 ... 0.00915289 0.01203836 0.00050301],"[-20.417957    10.922739    -0.22841464  -1.007116    -1.0813869
   6.670969     4.0681133   -9.182335     1.8286347   -4.825602
  -3.515611     3.593494    -4.915154    -1.2485712   -6.334126
  -7.784055    -3.0653744   -0.6355008    1.6851312   -0.02276764
  -0.80979955   1.7005703    0.63129544  -2.12272      0.06042966
  -0.28329325   1.1565533    4.937422     3.6981516   -3.1272628
  -0.13139662  -0.05898617  -1.130364    -1.2141205    1.6830422
   0.48812333   0.95396674  -3.2527938   -0.58378243  -0.72458404
  -2.333464    -3.602488     1.2399174   -0.69583565   2.420331
   3.0366182    0.91718066   1.4061071   -0.31407368  -0.04438701
  -1.6434008   -1.5511438    0.3695392   -0.52965486  -0.39578432
  -2.4505186   -0.8459372   -0.70803875   0.809094     2.0982904
  -0.766417     1.1073136    2.3169277    0.19875136   0.4310199
   0.19290948   1.4244828   -1.9891862    0.22427446  -1.9902488
   0.46348447   2.050255    -0.40031895  -0.1702716   -0.2992165
   2.6024718    2.1576698   -0.19608855  -1.8137164   -1.0078076
  -2.028953     1.216214    -0.48886228  -1.0524439    1.7675669
   0.56429553  -1.3902355   -0.5672735   -0.94156647   0.08399502
  -0.8858827   -0.52645344   0.61524326  -0.13981271  -1.3729225
   0.97552097  -0.18149406  -0.05583477  -1.405021     1.2465234 ]"
291,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-blue-lens--silver-toned-round-sunglass-with-uv-protected-lens---moonc14/14807712/buy,Ted Smith,Unisex Blue Lens &amp; Silver-Toned Round Sunglass with UV Protected Lens - MOON_C14,932,eyewear,Unisex,[0.00674795 0.00873344 0.01994992 ... 0.02780201 0.01949177 0.03193028],"[-2.1082005e+01  1.8529001e+01 -9.9407208e-01 -2.7789564e+00
 -6.8424454e+00 -9.2185602e+00  5.9851170e+00  4.0630531e+00
 -4.4295559e+00 -2.2126753e+00  3.4090855e+00  5.7575150e+00
  3.5127027e+00 -1.2949272e+00 -1.9168006e+00  1.3132514e+00
 -7.6273084e-02  7.2032893e-01  2.9644446e+00 -3.1613574e+00
  5.0654352e-01  2.9833431e+00 -7.3934156e-01 -1.5951618e+00
  6.6879153e-01 -1.8652892e+00 -1.3778315e-01  4.2888336e+00
 -1.1068811e+00  7.7202195e-01 -8.5526276e-01 -1.7218575e+00
 -1.2521417e+00 -1.0533361e+00 -4.7249854e-02 -1.1672280e+00
  2.2996602e+00 -1.3899524e+00 -7.0025086e-01 -4.6015778e+00
 -1.6429265e+00 -3.3253932e+00 -2.4982657e+00  2.1280274e+00
  6.0756893e+00  3.0609586e+00  3.0274594e+00  6.3180697e-01
  1.9523166e+00 -1.4988828e-01  1.0673894e-01  1.8866141e+00
 -3.0198410e+00  1.5964534e+00 -8.7311029e-01 -9.8296165e-02
 -3.7243736e-01  1.5041479e+00 -8.0579358e-01  2.3677349e-03
  1.1054674e-01  3.0741560e-01  6.3132441e-01 -1.3552337e+00
  5.4568157e-02 -3.7916281e+00 -9.1254807e-01  8.8973075e-02
 -1.0550244e+00  1.7167678e+00  1.1657126e+00 -3.0309329e+00
 -8.7856555e-01  2.1857095e-01 -2.4229589e+00  1.4915530e-01
  2.0159707e+00 -3.0261698e-01 -1.3517613e+00 -1.1640034e+00
 -6.7853814e-01  1.7076073e+00 -1.0174682e+00 -2.1398578e+00
  5.9477612e-03 -1.5265569e-01  2.2552726e-01  1.2240908e+00
  9.9468136e-01  1.0555234e+00 -3.6595035e-01 -2.0483446e+00
 -1.4540295e-01 -3.8571131e-01  6.0562789e-01 -1.0416927e+00
  3.5419679e-01 -8.9870560e-01 -1.5281030e+00 -8.6391103e-01]"
292,https://www.myntra.com/sunglasses/carlton-london/carlton-london-unisex-polarised-aviator-sunglasses-61901/12103756/buy,Carlton London,Unisex Polarised Aviator Sunglasses 61901,807,eyewear,Unisex,[0.00385017 0.00974109 0.00187793 ... 0.01450869 0.01257364 0.01171525],"[-11.994595     5.8852334   -5.6516786   -1.9049453    0.11048231
  -2.110385     1.7854615    1.3450627   -4.6105504   10.990648
   7.6298003    4.104743     0.16674751  -0.42625433   0.7709981
   0.9219243   -2.320715    -2.9352574    7.0985603    2.4900432
  -2.1563797    0.86777854   4.311432    -5.0396514   -3.5969672
  -8.990543    -3.002728    -1.6678113   -3.1746595    7.9167056
   2.7870567   -0.48502794   5.9667115    7.085741     4.2377105
  -1.2090093   -4.3034606    1.0907174   -0.5571292    5.121553
  -0.7399655   -2.9523501   -1.8207059    0.1910681    3.4389606
   3.9149458   -2.7768922   -1.015781     3.3422596    5.8266897
   6.428755     4.973867     1.09702     -7.3184233    2.7834897
  -0.6086985    1.0806284   -0.32612392  -1.6012934    3.0091767
   3.3332255    0.6804298    0.16511941  -0.38743      0.31893003
  -3.8260083    1.3564434   -1.1497446    1.6915467   -1.4014949
  -2.8246605   -1.943909     2.2914681    2.8713808    3.6059117
   5.8709645   -5.6827335   -2.1984036   -1.3106238    1.5331439
   1.0589347   -0.28977525   1.1862218   -3.4850447    4.5737596
  -2.3243692    0.17102882   0.61770415   0.91813755  -3.5344
   0.2868331   -0.9115221    0.3775032   -0.04067719  -1.5777698
   4.8508563   -3.4935994    4.065572    -2.271608    -1.8370309 ]"
293,https://www.myntra.com/sunglasses/voyage/voyage-unisex-black-lens--silver-toned-aviator-sunglasses-2171mg3613/16589670/buy,Voyage,Unisex Black Lens &amp; Silver-Toned Aviator Sunglasses 2171MG3613,699,eyewear,Unisex,[0.01603324 0.00396254 0.00464874 ... 0.01109699 0.02914164 0.01285523],"[-20.58879     16.434822    -2.6852176   -4.6728516   -3.9308558
  -6.655079     9.447107     3.2649047    5.010053    -0.6786861
   0.17533246   6.5151806    1.1010816    0.56111324  -5.6189785
  -2.393685    -0.14667386   2.4105237    1.0442238    0.05552566
   4.256182     0.4383294   -1.8248821    0.86308604   2.244821
   2.434609    -1.6365247    0.3988172    1.9016551   -4.7983193
   1.0673132    2.234317    -2.133169     1.4544821    0.47631902
   2.3303473   -2.4652553   -0.834731     2.7019608   -3.3261297
  -0.18907505   4.0980797    2.528004     0.27858734  -0.7690714
   3.344088    -1.3209081   -4.219937    -1.5776074    0.7895452
  -2.4780889   -1.6454563   -0.7131909   -0.7280363   -2.1936922
  -0.84347814  -1.692615     2.8104706   -1.6708403    0.66537476
   0.8411818    0.0596611    1.5692149    0.63147473  -3.7763221
  -2.159428    -0.7648741   -0.22295555  -1.6800929    1.1411663
  -0.21780896   2.218274    -0.38785103   1.1511633    0.18174359
   0.9053806   -0.72509885   1.5577219    0.6240956    1.135913
   1.4825675   -0.49682155  -1.6641335   -1.4949447    1.6959649
   1.4155854    1.4203738    0.2881906    1.1323152   -1.7238485
  -0.4849847    1.0131493    0.5864155   -0.80592465  -2.1198466
   1.5633087   -0.38121784  -0.1708121    0.18075359   0.2333945 ]"
294,https://www.myntra.com/sunglasses/lee-cooper/lee-cooper-unisex-wayfarer-sunglasses-lc9113svb-brn/2279265/buy,Lee Cooper,Unisex Wayfarer Sunglasses LC9113SVB BRN,2069,eyewear,Unisex,[0.01332046 0.00022076 0.         ... 0.02714815 0.01650999 0.01586658],"[-2.0397104e+01  1.5311133e+01 -3.5140793e+00 -2.4417329e-01
  2.4764547e+00  5.8812232e+00 -2.1359839e+00 -6.6910324e+00
  5.5538378e+00 -2.4158461e+00 -5.2215490e+00  1.2631513e+00
 -4.1060915e+00  1.4769757e+00 -4.3241730e+00 -3.4944658e+00
 -1.7772470e+00 -7.6883864e-01  1.8228519e+00 -2.6822388e+00
  2.7970493e-01 -4.6188951e+00  7.0028901e+00  9.0620136e-01
  1.6362903e+00  2.7269733e+00 -4.5289431e+00  1.3104584e+00
 -1.4475958e+00 -3.4588997e+00 -1.6847640e-01 -3.4476113e-01
 -2.5355365e+00 -1.8584687e+00 -8.9000905e-01  1.0668205e+00
  1.4084451e+00 -2.8958628e+00  6.1457640e-01  2.3513188e+00
  3.0769453e+00  9.4391108e-03  1.7382979e+00 -3.7323418e+00
  4.5569057e+00 -5.7706702e-01 -9.7212708e-01  1.7211920e+00
 -2.5979829e+00  2.1888678e+00  3.9853237e+00 -1.3042544e+00
  7.3929071e-01  2.2646446e+00  1.1698943e+00 -1.9957163e+00
  8.7301219e-01  1.4340025e+00 -9.1462290e-01 -9.3631500e-01
 -2.9418354e+00 -1.5630996e+00  2.7246275e+00  9.8311400e-01
 -9.2304742e-01 -7.5421077e-01 -9.4349575e-01  5.9907037e-01
  1.8082219e+00 -1.4922149e+00 -2.2454882e+00  1.3052007e+00
 -8.5054129e-01  5.7931244e-01 -3.0286196e-01 -3.5252020e-01
  8.6966628e-01 -1.1769300e+00  7.2641850e-01  5.1078475e-01
 -8.2486475e-01 -3.9120382e-01  6.6140586e-01  1.9550540e-02
 -4.5168564e-01 -8.6711937e-01  2.4612850e-01  3.4271437e-01
  2.6795497e+00 -1.9976071e+00 -3.1941283e-01  1.4003223e+00
  5.2503288e-02  6.9398928e-01  6.1732233e-01  2.0583158e+00
 -6.1016142e-01 -1.4668236e+00 -1.0318959e+00  3.2009342e-01]"
295,https://www.myntra.com/sunglasses/forever-21/forever-21-women-clear-lens--white-cateye-sunglasses/18596982/buy,FOREVER 21,Women Clear Lens &amp; White Cateye Sunglasses,599,eyewear,Women,[0.014064   0.00424875 0.01878613 ... 0.04431735 0.01712261 0.00533431],"[-2.1829519e+01  1.3372684e+01  3.1848934e+00 -2.3902316e+00
  4.8352132e+00  2.7379484e+00 -1.3523114e+00 -4.1150427e-01
  9.4696534e-01 -8.0060101e-01  4.6366405e+00  8.6019144e+00
 -7.3468990e+00 -4.4796505e+00  4.1399565e+00 -4.2490621e+00
 -4.4872618e+00  1.9688801e-01  4.7000661e+00 -3.3341947e+00
 -2.1341057e+00  1.2582796e+00  2.9315190e+00 -5.3949833e+00
 -2.7293906e-01  2.8221145e+00  4.5437503e-01  2.5709126e+00
  2.2206590e+00  4.7924881e+00 -8.7938380e-01  9.5062077e-02
 -1.4905629e+00  2.1759286e+00  8.1418341e-01 -1.8081315e+00
  1.4549429e+00  1.7214057e-01  2.7000299e+00 -4.1714640e+00
 -1.0623200e+00  7.4183941e-04  1.5030915e+00 -1.9001485e+00
  1.6339660e+00 -4.3262076e-01 -1.0279014e+00 -4.9850431e-01
  3.4935817e-01 -3.1119571e+00  2.1330373e+00  2.0835185e+00
 -4.1154552e-01  3.3300986e+00  5.7751000e-01 -3.0387673e+00
  7.5626504e-01 -4.5625269e-01 -1.5821602e+00  2.7268484e+00
 -1.2611210e+00 -2.9100614e+00  1.2056936e+00  1.9006171e+00
  4.4183594e-01  2.0148485e+00  1.2075281e+00 -5.3373969e-01
  1.2778957e+00  3.3274025e-01  3.0846736e+00  1.3059092e-01
  1.8368716e+00 -1.7997825e+00 -1.5901885e+00 -1.7143081e+00
  1.6448626e-01 -2.4703741e-02 -1.1118531e+00 -1.3206056e-01
  6.3902718e-01 -2.6517713e-01 -2.7100334e+00 -1.8891990e-02
  9.6099031e-01  4.2148177e-02  8.0910780e-02  2.0760679e+00
 -1.2631173e+00 -5.3718770e-01 -5.8283389e-01 -1.6619089e+00
 -4.5052063e-01  6.3166523e-01 -6.6477042e-01 -1.0392804e+00
  5.4035151e-01  1.5479767e+00  6.2644786e-01 -1.5755104e-01]"
296,https://www.myntra.com/sunglasses/voyage/voyage-unisex-mirrored-lens--gold-toned-square-sunglasses-with-uv-protected-lens/14582968/buy,Voyage,Unisex Mirrored Lens &amp; Gold-Toned Square Sunglasses with UV Protected Lens,555,eyewear,Unisex,[0.         0.00639005 0.00475574 ... 0.01464593 0.03689614 0.01905331],"[-2.2486206e+01  1.9006302e+01 -2.3997788e+00 -2.1954560e+00
 -2.8133075e+00 -6.1423194e-01  5.3947663e+00 -9.8520130e-01
 -8.0389065e-01 -5.3732079e-01  1.0810111e+00  4.1967120e+00
  1.8514134e+00 -3.6663737e+00 -2.3463356e-01 -3.3187046e+00
 -3.4188886e+00  9.1897476e-01 -3.7498122e-01  1.6852757e+00
 -5.5712140e-01  1.8392763e+00  8.8016421e-02 -1.6397506e-01
  3.6525458e-02 -3.2757020e-01 -3.5059452e-01  1.7199830e+00
  1.4833231e+00 -1.7671074e+00  3.1162999e+00  2.0963776e+00
 -2.9173105e+00  8.5920906e-01  1.6376951e+00 -1.0023348e+00
 -1.2062976e-01 -2.5738269e-01  1.0112206e+00 -7.2923288e+00
 -2.8875866e+00 -2.0664001e+00 -4.4728036e+00 -5.1924124e+00
  2.1219563e+00  4.8564795e-01  3.1705129e-01  1.2157512e+00
 -3.2755190e-01  2.7457197e+00  2.2499580e+00  1.9236690e-01
 -2.2583075e+00  2.0835540e-01 -1.8115174e+00 -1.2048030e+00
  2.5566487e+00  1.2967458e+00 -1.3634875e+00  1.1636423e+00
  7.9803276e-01  2.2832217e+00  1.1984371e+00 -5.3295374e-01
  7.7901226e-01 -2.0646639e+00  1.2754567e+00 -2.3177049e-01
 -4.3916890e-01  1.4165624e+00 -9.8843169e-01 -1.0564716e+00
 -1.6304346e+00 -1.4655558e+00 -1.1296682e+00  1.3866422e+00
  1.5236386e+00 -3.7034094e-02  6.6574752e-02  1.5000126e+00
  6.7955509e-02  2.1979060e+00  5.4961336e-01 -2.2470243e+00
  1.7500420e+00  1.0363839e+00 -1.2094691e+00 -9.7867250e-02
 -6.5580755e-01  2.7248487e+00 -2.8977432e+00 -1.5102568e+00
  3.7283844e-01  1.2999852e+00  1.3769707e-01  1.8333301e-02
  5.7382607e-01  8.8068444e-01  1.2839720e-02 -4.1510147e-01]"
297,https://www.myntra.com/sunglasses/voyage/voyage-unisex-blue-lens--silver-toned-square-sunglasses-with-uv-protected-lens/14582956/buy,Voyage,Unisex Blue Lens &amp; Silver-Toned Square Sunglasses with UV Protected Lens,555,eyewear,Unisex,[0.00791341 0.00474577 0.01339472 ... 0.00543545 0.00596645 0.07740686],"[-2.17490921e+01  1.56663370e+01 -4.39812565e+00 -3.56064224e+00
 -6.31055117e+00 -7.30723619e+00  8.72488976e+00  3.65775990e+00
 -1.94199473e-01 -4.59937382e+00 -5.74970531e+00 -4.10229301e+00
 -9.86950517e-01  3.15223050e+00 -3.22388053e+00  3.26629496e+00
  7.64459431e-01 -4.58437979e-01 -1.71255267e+00  7.96865106e-01
  2.04979324e+00  2.43326044e+00  1.18728638e+00  9.34633851e-01
 -1.57084310e+00 -8.34060848e-01  4.83909607e+00 -6.34012580e-01
  2.01960802e-01  2.09577489e+00  1.27982056e+00  8.08315396e-01
 -9.27423000e-01  1.30256796e+00 -2.96792984e-01  1.12299335e+00
  2.26344085e+00  1.24078774e+00 -2.32860708e+00  6.00176334e-01
 -1.92721769e-01 -1.65917051e+00 -7.29541838e-01 -2.37979507e+00
  4.49394560e+00  2.74889767e-01 -2.27057743e+00 -9.09445941e-01
  4.31715310e-01  5.06276190e-01 -5.75972915e-01  8.16459239e-01
 -2.57236075e+00  7.94790566e-01 -1.98170602e+00  1.31572485e-02
  6.67900443e-01  9.26810145e-01  1.67217135e+00  1.69156575e+00
  4.35155511e-01 -9.54879880e-01  5.28604567e-01 -7.40267277e-01
  2.23921108e+00 -1.10617891e-01 -2.82760113e-01 -2.58488822e+00
  6.83446348e-01 -5.90650618e-01  1.36350703e+00  2.37399411e+00
 -1.06961286e+00 -3.54010522e-01 -1.55976966e-01 -8.29582572e-01
 -4.50607896e-01  1.25942779e+00 -1.70344949e+00 -1.53136158e+00
 -4.95060265e-01  1.42469549e+00  5.68862557e-01  9.66961980e-01
  1.07172132e+00  1.89334303e-01 -1.86693478e+00  9.49324965e-02
 -8.63898456e-01  1.65054172e-01  1.97016001e-01 -1.98555672e+00
  6.64194107e-01 -1.04535908e-01 -1.34765136e+00 -6.68705046e-01
 -1.16004133e+00 -1.22932506e+00 -2.69793302e-01 -1.62517583e+00]"
298,https://www.myntra.com/sunglasses/peter-jones-eyewear/peter-jones-eyewear-brown-lens--orange-square-sunglasses/17904358/buy,Peter Jones Eyewear,Brown Lens &amp; Orange Square Sunglasses,548,eyewear,N.A.,[0.01374978 0.00093266 0.01125145 ... 0.02976866 0.00516284 0.00115033],"[-2.1046085e+01  1.5940103e+01 -2.3528244e+00  2.3980021e-02
  1.1139779e+00  1.1724377e+01 -8.4406385e+00 -6.8581290e+00
 -2.3057299e+00 -1.8428054e+00 -1.7262719e+00 -2.6037524e+00
 -4.2967649e+00  4.6044159e+00 -3.5094171e+00 -2.8907177e-01
  1.3460543e+00 -1.7916473e+00  6.3789874e-02 -1.7092766e+00
  2.3867505e+00  5.7313943e-01 -6.8060070e-01  4.9820108e+00
  4.8962336e+00 -9.4819093e-01  6.1624193e+00  3.2734566e+00
  1.8679739e+00 -9.8245144e-03 -2.3466351e+00 -1.6367188e+00
 -2.9805825e+00 -1.0979404e+00 -1.4075468e+00 -3.1947281e+00
 -4.0765175e-01  1.1344585e+00  2.9758492e-01  9.7507763e-01
 -8.3394730e-01 -8.2302952e-01 -5.8648622e-01 -6.4774938e+00
 -9.3403679e-01 -2.9606609e+00 -1.5797278e+00 -9.1061652e-02
 -2.8548605e+00 -1.4655295e-01 -8.5532433e-01  2.1951647e+00
 -1.6030413e+00  5.6049007e-01 -6.7315388e-01 -1.6820984e+00
 -1.5564854e+00  9.2893761e-01 -2.2778170e+00  9.0856272e-01
 -2.3644879e-01 -6.7090911e-01 -3.5790329e+00  8.1337821e-01
 -1.7560774e-01 -2.3928499e-01 -1.5149601e+00 -2.2573111e+00
  8.2301891e-01 -1.5843242e+00 -9.4832325e-01  2.0194161e+00
  1.5550418e+00 -1.8732804e+00 -1.8956947e+00  5.1755577e-01
 -1.0923064e+00  8.4277725e-01 -6.2944978e-01 -1.0600680e+00
 -1.3657662e+00  7.0351887e-01 -2.0846758e+00 -4.9995020e-01
  4.2116684e-01  1.9225271e+00  1.6595763e+00 -7.9963690e-01
 -1.1834135e+00  1.2605535e+00 -9.9945463e-02  1.3045255e+00
 -4.1013867e-02  1.6075830e+00 -7.3347127e-01 -6.0037023e-01
  3.3264038e-01 -8.0047178e-01  1.0118263e+00  3.4675533e-01]"
299,https://www.myntra.com/sunglasses/royal-son/royal-son-unisex-green-lens--aviator-sunglasses-with-uv-protected-lens-rs0014av-r2/18672078/buy,ROYAL SON,Unisex Green Lens  Aviator Sunglasses with UV Protected Lens RS0014AV-R2,399,eyewear,Unisex,[0.01853271 0.00783092 0.02357247 ... 0.01792681 0.02247101 0.02239801],"[-2.3971939e+01  2.0269800e+01 -3.0262961e+00 -2.0174265e+00
 -3.8597953e+00 -3.8995283e+00 -3.1573584e+00  4.1824341e+00
 -3.9438343e+00 -3.2350924e+00 -2.6043065e+00 -4.7803931e+00
  5.6057501e-01  3.2079153e+00  4.0242237e-01  3.7165034e+00
  2.2211013e+00 -6.5384573e-01 -4.8228192e+00  7.6438057e-01
 -7.2978771e-01 -1.1928415e-01 -2.7444971e+00 -1.1443658e+00
  3.4668150e+00  5.2352190e-01  5.3522987e+00 -2.8520753e+00
 -3.0696520e-01  3.3333838e+00  1.8866978e+00  2.0129752e+00
 -4.2193311e-01  9.2548347e-01 -1.2482152e+00  1.5546908e+00
  1.3238928e+00  2.9748156e+00 -1.4728057e+00  1.2699693e-02
 -9.3132949e-01 -1.8768430e-01  8.2526958e-01 -2.1675243e+00
 -3.4451894e-02  1.9760243e+00 -1.4533511e+00 -1.2409413e+00
 -1.1396142e+00 -2.8891039e+00 -4.0092621e+00 -3.6544201e-01
 -7.3926091e-01  1.2351100e+00 -7.5139540e-01  5.4242909e-02
 -2.5177318e-01  3.0789837e-01  8.0336654e-01  6.6414380e-01
  3.2940391e-01 -7.5272387e-01  6.8054855e-01  1.1663591e+00
 -3.0248889e-01  1.6679282e+00 -1.1191032e+00 -1.5656214e+00
 -5.6607330e-01 -1.9702637e+00 -1.3844472e-01  6.6094047e-01
 -8.7547112e-01  1.1167010e+00 -1.7710642e+00 -2.9362944e-01
 -1.1879117e+00  2.7785999e-01 -1.4766078e+00 -1.4530413e+00
 -6.7584634e-02 -4.1155785e-01  3.6828208e-01  1.5178270e+00
  2.7589564e+00  2.2383890e+00 -1.9018030e-01 -6.3385630e-01
  1.2340441e+00 -1.5071726e-01  1.5260448e+00  9.7359374e-02
  9.9897668e-02  2.6013616e-02 -2.0070970e+00 -1.6060399e-01
 -1.0100018e+00 -2.9904586e-01  1.4125171e+00 -1.1064293e+00]"
300,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-black-lens--black-round-sunglasses-with-uv-protected-lens-/15930434/buy,ALIGATORR,Unisex Black Lens &amp; Black Round Sunglasses With UV Protected Lens,399,eyewear,Unisex,[0.01160284 0.00439738 0.01587206 ... 0.01350108 0.04222098 0.01073158],"[-20.131271    16.39675     -5.5840926   -3.6322718    0.03189119
  -9.429475     7.982138    11.663639     3.449711     7.4198604
   1.2943596    2.4778454   -0.05116192  -3.0695293   -1.3556668
   2.9686842    0.7020925    3.080272    -2.8374944    4.4421725
  -2.6305356   -2.7368615   -2.4052773   -2.6893625   -6.695706
  -2.6803627   -1.9994096   -1.2418078   -1.8013856   -7.9405518
   0.621439    -0.5004271    0.9205899    2.3349116    0.90425885
  -1.5917275   -0.9083356    0.64218146  -2.2377787   -4.2186966
   3.2371092   -2.0301611    0.1178266    0.87717766  -0.1165272
  -1.6714549   -0.08165419   0.58306986  -1.9056894    1.581951
  -2.0018456   -0.997216    -0.11482332  -4.9759407    1.1405494
  -3.8130322    0.2732709   -1.4619542    0.93098676   0.35325974
  -0.85694623  -1.0125933   -1.1052926   -1.7257578    1.3132287
   0.7005938    2.37377     -1.8763112   -0.49531713   0.33817995
  -1.506321     0.40218937  -2.3068004   -0.12005296   2.122938
  -0.2312853   -0.49008554   1.0957077    0.39375982  -0.7041751
  -2.3284137    1.0500386    1.5447013   -0.8915761    0.0301839
   1.4558647   -0.6237228   -0.86911863  -0.02815337  -0.9117428
   0.2822821   -1.9882677   -1.2292166    2.005588     2.531934
  -1.5517406    1.108583    -3.4744856    0.8249043    0.02523309]"
